"date","total_amount_usd","total_amount_usd_diff","part_of_usd","part_of_usd_diff","ppi","ppi_diff","inflation","inflation_diff","avg_sal_uah","avg_sal_uah_diff","ipi","ipi_diff","fx_reserves","fx_reserves_diff","agro_ppi","agro_ppi_diff","gdp_pers_uah","gdp_pers_uah_diff","gdp_pers_usd","gdp_pers_usd_diff","unemployment","unemployment_diff","bop","bop_diff","rsi","rsi_diff","fdi","fdi_diff","gov_budg","gov_budg_diff","int_trade","int_trade_diff","state_debt_uah","state_debt_uah_diff","state_debt_usd","state_debt_usd_diff","exrate","ex_rate_diff"
"28.02.2014","776.04","-80.42","675.14","87.26","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","9.9863","0.4684"
"01.03.2014","776.04","0","675.14","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","9.9863","0"
"02.03.2014","776.04","0","675.14","0","99.7","-0.8","100.6","0.39999999999999","3189","41","100.5","15.9","15462.32","-2343.27","109.8","15.3","31988","1076","4030","174","7.7","0.1","477","1112","100.7","13.7","991","-519","-5278.6","-3671.9","-6425","2602","683093.2","97794.71","68403.03","-4823.35","9.9863","0"
"03.03.2014","519.28","-256.76","285.65","-389.49","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.6994","-0.2869"
"04.03.2014","660.42","141.14","514.96","229.31","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.9924","0.293"
"05.03.2014","787.47","127.05","692.54","177.58","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.7241","-0.2683"
"06.03.2014","739.71","-47.76","631.52","-61.02","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.4489","-0.2752"
"07.03.2014","825.99","86.28","692.89","61.37","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.3879","-0.061"
"08.03.2014","825.99","0","692.89","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.3879","0"
"09.03.2014","825.99","0","692.89","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.3879","0"
"10.03.2014","825.99","0","692.89","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.3879","0"
"11.03.2014","865.31","39.32","753.83","60.94","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.2359","-0.152"
"12.03.2014","707.26","-158.05","617.11","-136.72","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.2975","0.061599999999999"
"13.03.2014","754.21","46.95","642.04","24.93","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.2823","-0.0152"
"14.03.2014","915.59","161.38","714.86","72.82","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.4759","0.1936"
"15.03.2014","915.59","0","714.86","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.4759","0"
"16.03.2014","915.59","0","714.86","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.4759","0"
"17.03.2014","718.04","-197.55","577.74","-137.12","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.6007","0.1248"
"18.03.2014","765.02","46.98","563.63","-14.11","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.7568","0.1561"
"19.03.2014","927.86","162.84","685.46","121.83","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.9598","0.203"
"20.03.2014","922.7","-5.16","657.01","-28.45","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","9.9178","-0.042"
"21.03.2014","943.61","20.91","675.51","18.5","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.1092","0.1914"
"22.03.2014","943.61","0","675.51","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.1092","0"
"23.03.2014","943.61","0","675.51","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.1092","0"
"24.03.2014","757.36","-186.25","583.36","-92.15","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.1965","0.087300000000001"
"25.03.2014","943.75","186.39","683.75","100.39","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.3762","0.1797"
"26.03.2014","871.11","-72.64","660.05","-23.7","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.5758","0.1996"
"27.03.2014","1022.58","151.47","740.7","80.65","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.6721","0.096300000000001"
"28.03.2014","831.62","-190.96","616.57","-124.13","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.8502","0.1781"
"29.03.2014","831.62","0","616.57","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.8502","0"
"30.03.2014","831.62","0","616.57","0","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.8502","0"
"31.03.2014","1075.38","243.76","773.94","157.37","102.7","3","102.2","1.6","3398","209","108","7.5","15085.53","-376.79","111","1.2","31988","1076","4030","174","9.4","1.7","-4277","-4754","104.1","3.4","-665","-1656","-4094.2","1184.4","-6425","2602","683093.2","0","68403.03","0","10.9546","0.1044"
"01.04.2014","601.09","-474.29","396.31","-377.63","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","10.9981","0.043500000000002"
"02.04.2014","362.88","-238.21","265.78","-130.53","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.1062","0.1081"
"03.04.2014","546.59","183.71","440.3","174.52","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.2416","0.1354"
"04.04.2014","502.44","-44.15","387.84","-52.46","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.601102","0.359502"
"05.04.2014","502.44","0","387.84","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.601102","0"
"06.04.2014","502.44","0","387.84","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.601102","0"
"07.04.2014","357.75","-144.69","270.59","-117.25","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.650969","0.049867000000001"
"08.04.2014","462.19","104.44","351.08","80.49","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.728167","0.077197999999999"
"09.04.2014","367.41","-94.78","275.44","-75.64","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.878416","0.150249"
"10.04.2014","363.28","-4.1300000000001","278.86","3.42","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","12.617898","0.739482"
"11.04.2014","399.18","35.9","271.24","-7.62","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","12.569123","-0.048775000000001"
"12.04.2014","399.18","0","271.24","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","12.569123","0"
"13.04.2014","399.18","0","271.24","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","12.569123","0"
"14.04.2014","336.88","-62.3","239.3","-31.94","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","12.97709","0.407967"
"15.04.2014","416.96","80.08","315.75","76.45","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","12.385561","-0.591529"
"16.04.2014","393.55","-23.41","300.32","-15.43","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.39611","-0.989451"
"17.04.2014","458.39","64.84","338.18","37.86","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.252078","-0.144032"
"18.04.2014","406.11","-52.28","324.42","-13.76","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.227373","-0.024704999999999"
"19.04.2014","406.11","0","324.42","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.227373","0"
"20.04.2014","406.11","0","324.42","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.227373","0"
"21.04.2014","406.11","0","324.42","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.227373","0"
"22.04.2014","338.97","-67.14","215.99","-108.43","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.247453","0.02008"
"23.04.2014","397.34","58.37","281.25","65.26","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.51285","0.265397"
"24.04.2014","387.16","-10.18","294.47","13.22","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.384637","-0.128213"
"25.04.2014","442.49","55.33","338.64","44.17","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.383201","-0.001436"
"26.04.2014","442.49","0","338.64","0","106.1","3.4","103.3","1.1","3432","34","98.9","-9.1","14226.27","-859.26","116.9","5.9","31988","1076","4030","174","9.4","1.7","-4277","-4754","97.3","-6.8","-665","-1656","-6930.4","-2836.2","-6425","2602","683093.2","0","68403.03","0","11.383201","0"
